Order ID,Order Name,Created at,Financial Status,Customer ID,Total Price,Subtotal Price,Total Discounts,Shipping Cost,Total Tax,Lineitem quantity,Lineitem sku,Lineitem price,Lineitem total price,Lineitem name,Refund ID,Risk Level,Net Revenue,Fulfillment Cost,Contribution Margin,Order Year,Order Month,Order week,Days Since Order,First Purchase,Variant SKU,Cost per item,Lineitem COGS,Lineitem Gross Profit,Gross Margin %
110460305,#ORD60305,2025-12-21,paid,1039,325.0,250,20,50,45.0,1,HERB001,250,250,Amla Hair Oil,0,medium,305.0,95.0,255.0,2025,12,51,23,2025-11-12,HERB001,160,160,90,36.0
110460306,#ORD60306,2025-12-13,paid,1384,589.2,440,0,70,79.2,2,HERB005,220,440,Aloe Vera Gel,0,low,589.2,149.2,519.2,2025,12,50,31,2025-12-13,HERB005,140,280,160,36.36363636363637
110460307,#ORD60307,2025-12-26,paid,1246,242.4,180,20,50,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,222.4,82.4,172.4,2025,12,52,18,2025-12-26,HERB004,50,100,80,44.44444444444444
110460308,#ORD60308,2025-12-10,paid,1305,1082.0,900,30,50,162.0,3,HERB003,300,900,Tulsi Shampoo,0,medium,1052.0,212.0,1002.0,2025,12,50,34,2025-12-10,HERB003,190,570,330,36.666666666666664
110460309,#ORD60309,2025-12-02,paid,1358,434.8,360,20,30,64.8,4,HERB004,90,360,Sandalwood Soap,0,high,414.8,94.8,384.8,2025,12,49,42,2025-12-02,HERB004,50,200,160,44.44444444444444
110460310,#ORD60310,2025-12-08,paid,1326,126.2,90,30,50,16.2,1,HERB004,90,90,Sandalwood Soap,0,medium,96.2,66.2,46.2,2025,12,50,36,2025-12-08,HERB004,50,50,40,44.44444444444444
110460312,#ORD60312,2025-12-26,paid,1405,212.4,180,30,30,32.4,1,HERB002,180,180,Neem Face Wash,0,high,182.4,62.4,152.4,2025,12,52,18,2025-12-01,HERB002,110,110,70,38.88888888888889
110460313,#ORD60313,2025-12-23,paid,1128,748.0,600,30,70,108.0,2,HERB003,300,600,Tulsi Shampoo,0,high,718.0,178.0,648.0,2025,12,52,21,2025-12-23,HERB003,190,380,220,36.666666666666664
110460314,#ORD60314,2025-12-15,paid,1209,242.4,180,0,30,32.4,1,HERB002,180,180,Neem Face Wash,0,medium,242.4,62.4,212.4,2025,12,51,29,2025-12-15,HERB002,110,110,70,38.88888888888889
110460315,#ORD60315,2025-12-27,paid,1139,660.0,500,0,70,90.0,2,HERB001,250,500,Amla Hair Oil,0,high,660.0,160.0,590.0,2025,12,52,17,2025-12-27,HERB001,160,320,180,36.0
110460316,#ORD60316,2025-12-08,pending,1349,1485.0,1250,20,30,225.0,5,HERB001,250,1250,Amla Hair Oil,0,medium,1465.0,255.0,1435.0,2025,12,50,36,2025-11-12,HERB001,160,800,450,36.0
110460317,#ORD60317,2025-12-08,paid,1433,1038.4,880,50,50,158.4,4,HERB005,220,880,Aloe Vera Gel,0,low,988.4000000000001,208.4,938.4000000000001,2025,12,50,36,2025-12-08,HERB005,140,560,320,36.36363636363637
110460318,#ORD60318,2025-12-18,paid,1226,561.0,450,20,50,81.0,5,HERB004,90,450,Sandalwood Soap,0,low,541.0,131.0,491.0,2025,12,51,26,2025-11-04,HERB004,50,250,200,44.44444444444444
110460319,#ORD60319,2025-12-21,pending,1366,1525.0,1250,0,50,225.0,5,HERB001,250,1250,Amla Hair Oil,0,low,1525.0,275.0,1475.0,2025,12,51,23,2025-12-21,HERB001,160,800,450,36.0
110460320,#ORD60320,2025-12-10,paid,1305,865.0,750,50,30,135.0,3,HERB001,250,750,Amla Hair Oil,0,high,815.0,165.0,785.0,2025,12,50,34,2025-12-10,HERB001,160,480,270,36.0
110460321,#ORD60321,2025-12-24,paid,1128,348.6,270,20,50,48.6,3,HERB004,90,270,Sandalwood Soap,0,medium,328.6,98.6,278.6,2025,12,52,20,2025-12-23,HERB004,50,150,120,44.44444444444444
110460322,#ORD60322,2025-12-16,paid,1187,116.2,90,20,30,16.2,1,HERB004,90,90,Sandalwood Soap,0,low,96.2,46.2,66.2,2025,12,51,28,2025-12-16,HERB004,50,50,40,44.44444444444444
110460323,#ORD60323,2025-12-17,paid,1057,262.4,180,20,70,32.4,1,HERB002,180,180,Neem Face Wash,0,high,242.39999999999998,102.4,172.39999999999998,2025,12,51,27,2025-12-17,HERB002,110,110,70,38.88888888888889
110460324,#ORD60324,2025-12-18,pending,1253,1278.0,1100,50,30,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,low,1228.0,228.0,1198.0,2025,12,51,26,2025-11-27,HERB005,140,700,400,36.36363636363637
110460325,#ORD60325,2025-12-19,paid,1150,1042.0,900,50,30,162.0,5,HERB002,180,900,Neem Face Wash,0,low,992.0,192.0,962.0,2025,12,51,25,2025-12-19,HERB002,110,550,350,38.88888888888889
110460326,#ORD60326,2025-12-07,paid,1388,647.2,540,20,30,97.2,3,HERB002,180,540,Neem Face Wash,0,low,627.2,127.2,597.2,2025,12,49,37,2025-11-10,HERB002,110,330,210,38.88888888888889
110460327,#ORD60327,2025-12-30,paid,1270,1078.4,880,30,70,158.4,4,HERB005,220,880,Aloe Vera Gel,0,medium,1048.4,228.4,978.4000000000001,2025,12,1,14,2025-12-05,HERB005,140,560,320,36.36363636363637
110460328,#ORD60328,2025-12-28,paid,1376,338.6,270,30,50,48.6,3,HERB004,90,270,Sandalwood Soap,0,medium,308.6,98.6,258.6,2025,12,52,16,2025-11-15,HERB004,50,150,120,44.44444444444444
110460329,#ORD60329,2025-12-23,paid,1212,1790.0,1500,30,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,medium,1760.0,320.0,1710.0,2025,12,52,21,2025-11-17,HERB003,190,950,550,36.666666666666664
110460330,#ORD60330,2025-12-14,paid,1390,1338.0,1100,30,70,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,high,1308.0,268.0,1238.0,2025,12,50,30,2025-12-14,HERB005,140,700,400,36.36363636363637
110460331,#ORD60331,2025-12-13,paid,1328,1210.0,1000,0,30,180.0,4,HERB001,250,1000,Amla Hair Oil,0,high,1210.0,210.0,1180.0,2025,12,50,31,2025-11-10,HERB001,160,640,360,36.0
110460332,#ORD60332,2025-12-20,paid,1433,687.2,540,0,50,97.2,3,HERB002,180,540,Neem Face Wash,0,medium,687.2,147.2,637.2,2025,12,51,24,2025-12-08,HERB002,110,330,210,38.88888888888889
110460333,#ORD60333,2025-12-28,paid,1005,738.0,600,0,30,108.0,2,HERB003,300,600,Tulsi Shampoo,0,low,738.0,138.0,708.0,2025,12,52,16,2025-12-28,HERB003,190,380,220,36.666666666666664
110460334,#ORD60334,2025-12-30,paid,1224,529.2,440,20,30,79.2,2,HERB005,220,440,Aloe Vera Gel,0,high,509.20000000000005,109.2,479.20000000000005,2025,12,1,14,2025-12-27,HERB005,140,280,160,36.36363636363637
110460335,#ORD60335,2025-12-03,paid,1491,358.6,270,30,70,48.6,3,HERB004,90,270,Sandalwood Soap,0,medium,328.6,118.6,258.6,2025,12,49,41,2025-12-03,HERB004,50,150,120,44.44444444444444
110460336,#ORD60336,2025-12-17,paid,1109,368.6,270,20,70,48.6,3,HERB004,90,270,Sandalwood Soap,0,high,348.6,118.6,278.6,2025,12,51,27,2025-11-06,HERB004,50,150,120,44.44444444444444
110460338,#ORD60338,2025-12-01,paid,1293,687.2,540,20,70,97.2,3,HERB002,180,540,Neem Face Wash,0,medium,667.2,167.2,597.2,2025,12,49,43,2025-11-22,HERB002,110,330,210,38.88888888888889
110460339,#ORD60339,2025-12-16,paid,1378,667.2,540,0,30,97.2,3,HERB002,180,540,Neem Face Wash,0,low,667.2,127.2,637.2,2025,12,51,28,2025-12-16,HERB002,110,330,210,38.88888888888889
110460340,#ORD60340,2025-12-17,paid,1382,289.6,220,20,50,39.6,1,HERB005,220,220,Aloe Vera Gel,0,medium,269.6,89.6,219.60000000000002,2025,12,51,27,2025-11-21,HERB005,140,140,80,36.36363636363637
110460342,#ORD60342,2025-12-26,paid,1141,828.8,660,0,50,118.8,3,HERB005,220,660,Aloe Vera Gel,0,high,828.8,168.8,778.8,2025,12,52,18,2025-12-26,HERB005,140,420,240,36.36363636363637
110460343,#ORD60343,2025-12-08,paid,1142,1466.0,1200,20,70,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,low,1446.0,286.0,1376.0,2025,12,50,36,2025-11-18,HERB003,190,760,440,36.666666666666664
110460344,#ORD60344,2025-12-25,paid,1221,242.4,180,20,50,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,222.4,82.4,172.4,2025,12,52,19,2025-11-10,HERB004,50,100,80,44.44444444444444
110460345,#ORD60345,2025-12-19,paid,1084,798.8,660,50,70,118.8,3,HERB005,220,660,Aloe Vera Gel,0,low,748.8,188.8,678.8,2025,12,51,25,2025-11-09,HERB005,140,420,240,36.36363636363637
110460346,#ORD60346,2025-12-30,paid,1407,305.0,250,20,30,45.0,1,HERB001,250,250,Amla Hair Oil,0,medium,285.0,75.0,255.0,2025,12,1,14,2025-12-01,HERB001,160,160,90,36.0
110460347,#ORD60347,2025-12-20,paid,1212,1132.0,900,0,70,162.0,3,HERB003,300,900,Tulsi Shampoo,0,medium,1132.0,232.0,1062.0,2025,12,51,24,2025-11-17,HERB003,190,570,330,36.666666666666664
110460348,#ORD60348,2025-12-21,paid,1017,758.0,600,0,50,108.0,2,HERB003,300,600,Tulsi Shampoo,0,low,758.0,158.0,708.0,2025,12,51,23,2025-12-21,HERB003,190,380,220,36.666666666666664
110460349,#ORD60349,2025-12-23,paid,1176,1062.0,900,50,50,162.0,5,HERB002,180,900,Neem Face Wash,0,medium,1012.0,212.0,962.0,2025,12,52,21,2025-12-23,HERB002,110,550,350,38.88888888888889
110460350,#ORD60350,2025-12-19,paid,1474,1278.0,1100,50,30,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,high,1228.0,228.0,1198.0,2025,12,51,25,2025-12-03,HERB005,140,700,400,36.36363636363637
110460352,#ORD60352,2025-12-10,paid,1416,1092.0,900,0,30,162.0,3,HERB003,300,900,Tulsi Shampoo,0,high,1092.0,192.0,1062.0,2025,12,50,34,2025-12-10,HERB003,190,570,330,36.666666666666664
110460353,#ORD60353,2025-12-03,paid,1474,1102.0,900,30,70,162.0,3,HERB003,300,900,Tulsi Shampoo,0,medium,1072.0,232.0,1002.0,2025,12,49,41,2025-12-03,HERB003,190,570,330,36.666666666666664
110460354,#ORD60354,2025-12-15,paid,1074,640.0,500,20,70,90.0,2,HERB001,250,500,Amla Hair Oil,0,medium,620.0,160.0,550.0,2025,12,51,29,2025-12-15,HERB001,160,320,180,36.0
110460355,#ORD60355,2025-12-24,pending,1105,1230.0,1000,0,50,180.0,4,HERB001,250,1000,Amla Hair Oil,0,medium,1230.0,230.0,1180.0,2025,12,52,20,2025-12-24,HERB001,160,640,360,36.0
110460356,#ORD60356,2025-12-30,paid,1383,581.0,450,0,50,81.0,5,HERB004,90,450,Sandalwood Soap,0,medium,581.0,131.0,531.0,2025,12,1,14,2025-12-17,HERB004,50,250,200,44.44444444444444
110460357,#ORD60357,2025-12-27,paid,1025,136.2,90,0,30,16.2,1,HERB004,90,90,Sandalwood Soap,0,high,136.2,46.2,106.19999999999999,2025,12,52,17,2025-11-26,HERB004,50,50,40,44.44444444444444
110460358,#ORD60358,2025-12-11,paid,1053,849.6,720,30,30,129.6,4,HERB002,180,720,Neem Face Wash,0,medium,819.6,159.6,789.6,2025,12,50,33,2025-12-11,HERB002,110,440,280,38.88888888888889
110460359,#ORD60359,2025-12-12,paid,1494,1426.0,1200,20,30,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,medium,1406.0,246.0,1376.0,2025,12,50,32,2025-12-12,HERB003,190,760,440,36.666666666666664
110460361,#ORD60361,2025-12-09,paid,1159,549.2,440,20,50,79.2,2,HERB005,220,440,Aloe Vera Gel,0,low,529.2,129.2,479.20000000000005,2025,12,50,35,2025-12-09,HERB005,140,280,160,36.36363636363637
110460362,#ORD60362,2025-12-10,paid,1250,657.2,540,50,70,97.2,3,HERB002,180,540,Neem Face Wash,0,low,607.2,167.2,537.2,2025,12,50,34,2025-11-18,HERB002,110,330,210,38.88888888888889
110460365,#ORD60365,2025-12-23,paid,1272,758.0,600,20,70,108.0,2,HERB003,300,600,Tulsi Shampoo,0,medium,738.0,178.0,668.0,2025,12,52,21,2025-12-23,HERB003,190,380,220,36.666666666666664
110460366,#ORD60366,2025-12-10,paid,1198,1790.0,1500,50,70,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,low,1740.0,340.0,1670.0,2025,12,50,34,2025-12-02,HERB003,190,950,550,36.666666666666664
110460367,#ORD60367,2025-12-31,paid,1441,106.2,90,30,30,16.2,1,HERB004,90,90,Sandalwood Soap,0,low,76.2,46.2,46.2,2025,12,1,13,2025-12-31,HERB004,50,50,40,44.44444444444444
110460368,#ORD60368,2025-12-29,paid,1228,788.8,660,20,30,118.8,3,HERB005,220,660,Aloe Vera Gel,0,low,768.8,148.8,738.8,2025,12,1,15,2025-11-27,HERB005,140,420,240,36.36363636363637
110460369,#ORD60369,2025-12-26,paid,1096,315.0,250,50,70,45.0,1,HERB001,250,250,Amla Hair Oil,0,high,265.0,115.0,195.0,2025,12,52,18,2025-11-27,HERB001,160,160,90,36.0
110460370,#ORD60370,2025-12-20,pending,1114,1505.0,1250,20,50,225.0,5,HERB001,250,1250,Amla Hair Oil,0,medium,1485.0,275.0,1435.0,2025,12,51,24,2025-12-01,HERB001,160,800,450,36.0
110460371,#ORD60371,2025-12-21,paid,1462,212.4,180,30,30,32.4,2,HERB004,90,180,Sandalwood Soap,0,high,182.4,62.4,152.4,2025,12,51,23,2025-12-21,HERB004,50,100,80,44.44444444444444
110460372,#ORD60372,2025-12-19,paid,1041,798.8,660,30,50,118.8,3,HERB005,220,660,Aloe Vera Gel,0,low,768.8,168.8,718.8,2025,12,51,25,2025-12-19,HERB005,140,420,240,36.36363636363637
110460374,#ORD60374,2025-12-29,paid,1168,374.0,300,50,70,54.0,1,HERB003,300,300,Tulsi Shampoo,0,medium,324.0,124.0,254.0,2025,12,1,15,2025-12-29,HERB003,190,190,110,36.666666666666664
110460375,#ORD60375,2025-12-17,paid,1315,212.4,180,30,30,32.4,1,HERB002,180,180,Neem Face Wash,0,high,182.4,62.4,152.4,2025,12,51,27,2025-12-17,HERB002,110,110,70,38.88888888888889
110460376,#ORD60376,2025-12-24,paid,1271,829.6,720,50,30,129.6,4,HERB002,180,720,Neem Face Wash,0,low,779.6,159.6,749.6,2025,12,52,20,2025-11-14,HERB002,110,440,280,38.88888888888889
110460377,#ORD60377,2025-12-08,pending,1349,242.4,180,0,30,32.4,2,HERB004,90,180,Sandalwood Soap,0,medium,242.4,62.4,212.4,2025,12,50,36,2025-11-12,HERB004,50,100,80,44.44444444444444
110460378,#ORD60378,2025-12-18,paid,1288,849.6,720,50,50,129.6,4,HERB002,180,720,Neem Face Wash,0,high,799.6,179.6,749.6,2025,12,51,26,2025-12-18,HERB002,110,440,280,38.88888888888889
110460379,#ORD60379,2025-12-25,paid,1312,1298.0,1100,50,50,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,medium,1248.0,248.0,1198.0,2025,12,52,19,2025-12-25,HERB005,140,700,400,36.36363636363637
110460380,#ORD60380,2025-12-18,paid,1226,590.0,500,50,50,90.0,2,HERB001,250,500,Amla Hair Oil,0,high,540.0,140.0,490.0,2025,12,51,26,2025-11-04,HERB001,160,320,180,36.0
110460381,#ORD60381,2025-12-21,paid,1116,1338.0,1100,30,70,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,low,1308.0,268.0,1238.0,2025,12,51,23,2025-11-29,HERB005,140,700,400,36.36363636363637
110460382,#ORD60382,2025-12-02,paid,1475,325.0,250,20,50,45.0,1,HERB001,250,250,Amla Hair Oil,0,high,305.0,95.0,255.0,2025,12,49,42,2025-12-02,HERB001,160,160,90,36.0
110460383,#ORD60383,2025-12-24,paid,1245,1108.4,880,0,70,158.4,4,HERB005,220,880,Aloe Vera Gel,0,medium,1108.4,228.4,1038.4,2025,12,52,20,2025-11-09,HERB005,140,560,320,36.36363636363637
110460384,#ORD60384,2025-12-03,paid,1185,325.0,250,20,50,45.0,1,HERB001,250,250,Amla Hair Oil,0,low,305.0,95.0,255.0,2025,12,49,41,2025-12-03,HERB001,160,160,90,36.0
110460385,#ORD60385,2025-12-04,paid,1015,728.0,600,50,70,108.0,2,HERB003,300,600,Tulsi Shampoo,0,low,678.0,178.0,608.0,2025,12,49,40,2025-11-05,HERB003,190,380,220,36.666666666666664
110460386,#ORD60386,2025-12-08,pending,1329,309.6,220,0,50,39.6,1,HERB005,220,220,Aloe Vera Gel,0,low,309.6,89.6,259.6,2025,12,50,36,2025-12-08,HERB005,140,140,80,36.36363636363637
110460387,#ORD60387,2025-12-16,paid,1059,1800.0,1500,20,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,medium,1780.0,320.0,1730.0,2025,12,51,28,2025-12-16,HERB003,190,950,550,36.666666666666664
110460388,#ORD60388,2025-12-29,paid,1383,354.0,300,30,30,54.0,1,HERB003,300,300,Tulsi Shampoo,0,high,324.0,84.0,294.0,2025,12,1,15,2025-12-17,HERB003,190,190,110,36.666666666666664
110460389,#ORD60389,2025-12-30,paid,1321,232.4,180,30,50,32.4,1,HERB002,180,180,Neem Face Wash,0,low,202.4,82.4,152.4,2025,12,1,14,2025-12-30,HERB002,110,110,70,38.88888888888889
110460390,#ORD60390,2025-12-12,paid,1178,718.0,600,20,30,108.0,2,HERB003,300,600,Tulsi Shampoo,0,high,698.0,138.0,668.0,2025,12,50,32,2025-11-09,HERB003,190,380,220,36.666666666666664
110460391,#ORD60391,2025-12-31,paid,1222,242.4,180,20,50,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,222.4,82.4,172.4,2025,12,1,13,2025-12-06,HERB004,50,100,80,44.44444444444444
110460393,#ORD60393,2025-12-03,paid,1122,242.4,180,0,30,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,242.4,62.4,212.4,2025,12,49,41,2025-11-05,HERB004,50,100,80,44.44444444444444
110460394,#ORD60394,2025-12-17,pending,1316,106.2,90,50,50,16.2,1,HERB004,90,90,Sandalwood Soap,0,low,56.2,66.2,6.200000000000003,2025,12,51,27,2025-11-07,HERB004,50,50,40,44.44444444444444
110460395,#ORD60395,2025-12-05,paid,1195,1082.0,900,30,50,162.0,3,HERB003,300,900,Tulsi Shampoo,0,high,1052.0,212.0,1002.0,2025,12,49,39,2025-11-19,HERB003,190,570,330,36.666666666666664
110460396,#ORD60396,2025-12-04,paid,1190,1180.0,1000,50,50,180.0,4,HERB001,250,1000,Amla Hair Oil,0,medium,1130.0,230.0,1080.0,2025,12,49,40,2025-11-22,HERB001,160,640,360,36.0
110460397,#ORD60397,2025-12-21,paid,1274,1180.0,1000,30,30,180.0,4,HERB001,250,1000,Amla Hair Oil,0,low,1150.0,210.0,1120.0,2025,12,51,23,2025-12-21,HERB001,160,640,360,36.0
110460398,#ORD60398,2025-12-31,pending,1022,738.0,600,20,50,108.0,2,HERB003,300,600,Tulsi Shampoo,0,high,718.0,158.0,668.0,2025,12,1,13,2025-11-27,HERB003,190,380,220,36.666666666666664
110460399,#ORD60399,2025-12-19,paid,1399,687.2,540,20,70,97.2,3,HERB002,180,540,Neem Face Wash,0,high,667.2,167.2,597.2,2025,12,51,25,2025-11-19,HERB002,110,330,210,38.88888888888889
110460400,#ORD60400,2025-12-31,paid,1006,348.6,270,20,50,48.6,3,HERB004,90,270,Sandalwood Soap,0,high,328.6,98.6,278.6,2025,12,1,13,2025-12-31,HERB004,50,150,120,44.44444444444444
110460401,#ORD60401,2025-12-06,paid,1106,295.0,250,30,30,45.0,1,HERB001,250,250,Amla Hair Oil,0,low,265.0,75.0,235.0,2025,12,49,38,2025-12-06,HERB001,160,160,90,36.0
110460403,#ORD60403,2025-12-08,paid,1031,1348.0,1100,0,50,198.0,5,HERB005,220,1100,Aloe Vera Gel,0,high,1348.0,248.0,1298.0,2025,12,50,36,2025-12-08,HERB005,140,700,400,36.36363636363637
110460404,#ORD60404,2025-12-06,paid,1260,499.2,440,50,30,79.2,2,HERB005,220,440,Aloe Vera Gel,0,low,449.2,109.2,419.2,2025,12,49,38,2025-12-06,HERB005,140,280,160,36.36363636363637
110460405,#ORD60405,2025-12-28,paid,1215,828.8,660,20,70,118.8,3,HERB005,220,660,Aloe Vera Gel,0,low,808.8,188.8,738.8,2025,12,52,16,2025-11-05,HERB005,140,420,240,36.36363636363637
110460406,#ORD60406,2025-12-23,paid,1067,1525.0,1250,0,50,225.0,5,HERB001,250,1250,Amla Hair Oil,0,high,1525.0,275.0,1475.0,2025,12,52,21,2025-12-17,HERB001,160,800,450,36.0
110460407,#ORD60407,2025-12-05,paid,1270,1436.0,1200,50,70,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,medium,1386.0,286.0,1316.0,2025,12,49,39,2025-12-05,HERB003,190,760,440,36.666666666666664
110460408,#ORD60408,2025-12-06,paid,1401,239.6,220,50,30,39.6,1,HERB005,220,220,Aloe Vera Gel,0,high,189.6,69.6,159.6,2025,12,49,38,2025-11-20,HERB005,140,140,80,36.36363636363637
110460409,#ORD60409,2025-12-20,paid,1369,1495.0,1250,50,70,225.0,5,HERB001,250,1250,Amla Hair Oil,0,high,1445.0,295.0,1375.0,2025,12,51,24,2025-12-11,HERB001,160,800,450,36.0
110460410,#ORD60410,2025-12-24,paid,1361,1466.0,1200,0,50,216.0,4,HERB003,300,1200,Tulsi Shampoo,0,high,1466.0,266.0,1416.0,2025,12,52,20,2025-11-05,HERB003,190,760,440,36.666666666666664
110460411,#ORD60411,2025-12-19,paid,1107,1092.0,900,20,50,162.0,3,HERB003,300,900,Tulsi Shampoo,0,high,1072.0,212.0,1022.0,2025,12,51,25,2025-12-19,HERB003,190,570,330,36.666666666666664
110460412,#ORD60412,2025-12-27,pending,1164,610.0,500,50,70,90.0,2,HERB001,250,500,Amla Hair Oil,0,high,560.0,160.0,490.0,2025,12,52,17,2025-11-12,HERB001,160,320,180,36.0
110460413,#ORD60413,2025-12-04,paid,1322,289.6,220,20,50,39.6,1,HERB005,220,220,Aloe Vera Gel,0,medium,269.6,89.6,219.60000000000002,2025,12,49,40,2025-11-26,HERB005,140,140,80,36.36363636363637
110460414,#ORD60414,2025-12-05,pending,1363,269.6,220,20,30,39.6,1,HERB005,220,220,Aloe Vera Gel,0,low,249.60000000000002,69.6,219.60000000000002,2025,12,49,39,2025-12-05,HERB005,140,140,80,36.36363636363637
110460415,#ORD60415,2025-12-10,paid,1465,848.8,660,0,70,118.8,3,HERB005,220,660,Aloe Vera Gel,0,low,848.8,188.8,778.8,2025,12,50,34,2025-12-10,HERB005,140,420,240,36.36363636363637
110460417,#ORD60417,2025-12-28,paid,1408,232.4,180,30,50,32.4,2,HERB004,90,180,Sandalwood Soap,0,low,202.4,82.4,152.4,2025,12,52,16,2025-11-24,HERB004,50,100,80,44.44444444444444
110460418,#ORD60418,2025-12-14,paid,1155,529.2,440,20,30,79.2,2,HERB005,220,440,Aloe Vera Gel,0,medium,509.20000000000005,109.2,479.20000000000005,2025,12,50,30,2025-11-06,HERB005,140,280,160,36.36363636363637
110460419,#ORD60419,2025-12-14,pending,1106,758.8,660,50,30,118.8,3,HERB005,220,660,Aloe Vera Gel,0,medium,708.8,148.8,678.8,2025,12,50,30,2025-12-06,HERB005,140,420,240,36.36363636363637
110460420,#ORD60420,2025-12-30,paid,1178,106.2,90,50,50,16.2,1,HERB004,90,90,Sandalwood Soap,0,high,56.2,66.2,6.200000000000003,2025,12,1,14,2025-11-09,HERB004,50,50,40,44.44444444444444
110460421,#ORD60421,2025-12-14,paid,1189,1200.0,1000,50,70,180.0,4,HERB001,250,1000,Amla Hair Oil,0,medium,1150.0,250.0,1080.0,2025,12,50,30,2025-11-06,HERB001,160,640,360,36.0
110460422,#ORD60422,2025-12-04,paid,1467,549.2,440,0,30,79.2,2,HERB005,220,440,Aloe Vera Gel,0,medium,549.2,109.2,519.2,2025,12,49,40,2025-12-04,HERB005,140,280,160,36.36363636363637
110460423,#ORD60423,2025-12-06,paid,1222,1770.0,1500,50,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,low,1720.0,320.0,1670.0,2025,12,49,38,2025-12-06,HERB003,190,950,550,36.666666666666664
110460424,#ORD60424,2025-12-28,paid,1066,589.2,440,0,70,79.2,2,HERB005,220,440,Aloe Vera Gel,0,high,589.2,149.2,519.2,2025,12,52,16,2025-12-28,HERB005,140,280,160,36.36363636363637
110460425,#ORD60425,2025-12-29,paid,1007,1800.0,1500,20,50,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,low,1780.0,320.0,1730.0,2025,12,1,15,2025-11-07,HERB003,190,950,550,36.666666666666664
110460426,#ORD60426,2025-12-18,paid,1370,1495.0,1250,30,50,225.0,5,HERB001,250,1250,Amla Hair Oil,0,medium,1465.0,275.0,1415.0,2025,12,51,26,2025-12-18,HERB001,160,800,450,36.0
110460427,#ORD60427,2025-12-01,paid,1071,1062.0,900,50,50,162.0,5,HERB002,180,900,Neem Face Wash,0,high,1012.0,212.0,962.0,2025,12,49,43,2025-12-01,HERB002,110,550,350,38.88888888888889
110460428,#ORD60428,2025-12-05,paid,1410,368.6,270,20,70,48.6,3,HERB004,90,270,Sandalwood Soap,0,medium,348.6,118.6,278.6,2025,12,49,39,2025-12-05,HERB004,50,150,120,44.44444444444444
110460429,#ORD60429,2025-12-24,paid,1060,1082.0,900,50,70,162.0,5,HERB002,180,900,Neem Face Wash,0,low,1032.0,232.0,962.0,2025,12,52,20,2025-12-13,HERB002,110,550,350,38.88888888888889
110460430,#ORD60430,2025-12-16,paid,1174,935.0,750,0,50,135.0,3,HERB001,250,750,Amla Hair Oil,0,high,935.0,185.0,885.0,2025,12,51,28,2025-12-12,HERB001,160,480,270,36.0
110460431,#ORD60431,2025-12-14,paid,1181,1082.0,900,30,50,162.0,5,HERB002,180,900,Neem Face Wash,0,high,1052.0,212.0,1002.0,2025,12,50,30,2025-12-14,HERB002,110,550,350,38.88888888888889
110460432,#ORD60432,2025-12-17,paid,1067,295.0,250,30,30,45.0,1,HERB001,250,250,Amla Hair Oil,0,high,265.0,75.0,235.0,2025,12,51,27,2025-12-17,HERB001,160,160,90,36.0
110460433,#ORD60433,2025-12-08,paid,1442,1068.4,880,0,30,158.4,4,HERB005,220,880,Aloe Vera Gel,0,medium,1068.4,188.4,1038.4,2025,12,50,36,2025-11-20,HERB005,140,560,320,36.36363636363637
110460434,#ORD60434,2025-12-27,paid,1289,1180.0,1000,30,30,180.0,4,HERB001,250,1000,Amla Hair Oil,0,medium,1150.0,210.0,1120.0,2025,12,52,17,2025-11-13,HERB001,160,640,360,36.0
110460435,#ORD60435,2025-12-17,paid,1261,394.0,300,30,70,54.0,1,HERB003,300,300,Tulsi Shampoo,0,high,364.0,124.0,294.0,2025,12,51,27,2025-11-18,HERB003,190,190,110,36.666666666666664
110460436,#ORD60436,2025-12-23,paid,1304,305.0,250,20,30,45.0,1,HERB001,250,250,Amla Hair Oil,0,low,285.0,75.0,255.0,2025,12,52,21,2025-12-23,HERB001,160,160,90,36.0
110460437,#ORD60437,2025-12-01,paid,1405,1750.0,1500,50,30,270.0,5,HERB003,300,1500,Tulsi Shampoo,0,high,1700.0,300.0,1670.0,2025,12,49,43,2025-12-01,HERB003,190,950,550,36.666666666666664
110460438,#ORD60438,2025-12-11,paid,1122,1092.0,900,0,30,162.0,5,HERB002,180,900,Neem Face Wash,0,low,1092.0,192.0,1062.0,2025,12,50,33,2025-11-05,HERB002,110,550,350,38.88888888888889
